language	year	period	date	sentence
german	2021	Pre-ChatGPT	2021-04-01	Sie hätten ihn um Hilfe gebeten, weil ihnen klar war, dass die offizielle Trauung zu einem öffentlichen Spektakel werden würde.
german	2021	Pre-ChatGPT	2021-02-01	Sie hätten sofort den Raum verlassen und ihre Mitschüler gewarnt.
german	2021	Pre-ChatGPT	2021-06-21	Sie hatten unechte Festivalpässe gekauft – von einem jungen Mann aus dem Emmental.
german	2021	Pre-ChatGPT	2021-07-08	Sie hatte Paschas Transition anfangs unterstützt, sich nach Menschen positioniert.
german	2021	Pre-ChatGPT	2021-05-23	Sie helfen Nutzern mit Werkzeug und Ersatzteilen aus.
german	2021	Pre-ChatGPT	2021-08-12	Sie hofft, dass sich bald noch deutlich mehr Erwachsene gegen das Coronavirus impfen lassen – vor allem Lehrer und Erzieher.
german	2021	Pre-ChatGPT	2021-06-15	Sie ist in einer Klinik ihren Verletzungen erlegen.
german	2021	Pre-ChatGPT	2021-06-06	Sie ist nur dem Umstand geschuldet, dass die AfD so stark ist.
german	2021	Pre-ChatGPT	2021-12-17	Sie ist unter ihr das geworden, was sie schon am Schluss der Ära Kohl war: ein Kanzlerinnen-Wahlverein – der letztlich vom Kanzleramt ausgesperrt blieb.
german	2021	Pre-ChatGPT	2021-07-31	Sie ist verfremdet, beinhaltet aber reale Gewalt und auch eine Form von Wahrheit.
german	2021	Pre-ChatGPT	2021-11-28	Sie kann sich nicht vorstellen, Kinder zu haben, bevor sie in ihren Dreißigern ist.
german	2021	Pre-ChatGPT	2021-07-26	Sie kenne „die Gründe, warum sie die Lokalzeit aus Köln nicht mehr moderieren wird.
german	2021	Pre-ChatGPT	2021-04-08	Sie können auf verschiedenen Seiten Spielwiesen für das Ausloten von Grenzen sein und mittelfristig die Demokratie unterminieren.
german	2021	Pre-ChatGPT	2021-06-12	Sie können den Teig auch über Nacht stehen lassen.
german	2021	Pre-ChatGPT	2021-09-13	"Sie können ihr eigenes Traumteam aus NBA-Stars und -Legenden aus jeder Ära zusammenstellen und spielverändernde Weiterentwicklungen der ""Mein TEAM""-Erfahrung entdecken, die Saison für Saison eingeführt werden."
german	2021	Pre-ChatGPT	2021-11-03	Sie können jemandem den Tag verschönern und eine Wohltätigkeits-E-Card verschicken, die Make-A-Wish® hilft, lebensverändernde Wünsche zu erfüllen.
german	2021	Pre-ChatGPT	2021-11-26	"Sie können sich vorstellen, wo die Zahlen jetzt sind nach vier Lockdowns und wo der fünfte eventuell vor der Tür steht"", so Steiner."
german	2021	Pre-ChatGPT	2021-01-09	Sie liegt am Samstag, den 26. Dezember bei 199,4.
german	2021	Pre-ChatGPT	2021-02-02	Sie liegt in Köln bei 8,30 und in Duisburg bei 11,30 Meter.
german	2021	Pre-ChatGPT	2021-03-24	Sie müssen warten, aber wenn wir fertig sind, werden wir 24 Stunden durcharbeiten, um so viele Konvois wie möglich passieren zu lassen und die Verzögerungen zu kompensieren, und wir werden über andere Möglichkeiten nachdenken.
german	2021	Pre-ChatGPT	2021-04-24	Sie musste mit dem Rettungsdienst ins Krankenhaus Straubing gebracht werden.
german	2021	Pre-ChatGPT	2021-08-24	Sie nehmen in einem Zentralumrichter, der im Megawattbereich arbeitet, gewöhnlich mehr Platz ein als die Halbleiter selbst.
german	2021	Pre-ChatGPT	2021-05-25	Sie nutzt es aber auch nur genau hierfür.
german	2021	Pre-ChatGPT	2021-11-16	Sie offenbaren, dass schwere Misshandlungen, sexueller Missbrauch und Diskriminierung von Migranten durch US-Grenzschützer »ein offenes Geheimnis« innerhalb des Heimatschutzministeriums sind.
german	2021	Pre-ChatGPT	2021-04-23	Sie projizieren ihre eigene Denkweise auf die Denkweise der Vertreter anderer politischer Kulturen.
german	2021	Pre-ChatGPT	2021-07-25	Sie reagierten sofort: Einige liefen zur Unfallstelle, andere wählten den Notruf zur zentralen Rettungsleitstelle Nord in Harrislee.
german	2021	Pre-ChatGPT	2021-03-19	Sie richtet sich gegen die Run-Script-Funktion von Xcode.
german	2021	Pre-ChatGPT	2021-03-13	Sie sagen, sie müssten mit tief greifenden Konsequenzen rechnen, falls jemand wüsste, dass sie miteinander gesprochen haben.
german	2021	Pre-ChatGPT	2021-02-04	Sie scheint ja was zu bringen, und deswegen ist sie – leider – notwendig.
german	2021	Pre-ChatGPT	2021-10-08	Sie schienen dieses Stück Normalität zu geniessen und folgten aufmerksam den Ausführungen der Experten.
german	2021	Pre-ChatGPT	2021-01-21	Sie sei gerade einmal zur Hälfte durch ihre Recherche für das Gedicht gekommen – dann kam der 6. Januar.
german	2021	Pre-ChatGPT	2021-04-11	Sie sei trotzdem immer weitergefahren, beschrieben die Beamten.
german	2021	Pre-ChatGPT	2021-01-15	Sie sei überzeugt, das werde auch nach der Pandemie so sein.
german	2021	Pre-ChatGPT	2021-07-14	Sie sei unternehmenslustiger und reiselustiger, er dagegen viel ruhiger gewesen, wird in der Sat.1-Doku ausgeführt.
german	2021	Pre-ChatGPT	2021-01-26	Sie sei zuversichtlich, dass auch der Endentscheid positiv für sie ausfalle.
german	2021	Pre-ChatGPT	2021-05-10	Sie sind ausgebildeter Schmerztherapeut, Anästhesist, Intensiv- und Notfallmediziner und haben auch Geschichte studiert.
german	2021	Pre-ChatGPT	2021-03-16	Sie sind darauf angewiesen, im Gesicht des Gegenübers zu lesen.
german	2021	Pre-ChatGPT	2021-10-31	Sie sind der klassische Opportunist, immer die Fahne in die Richtung, aus welcher der aktuelle Wind weht.
german	2021	Pre-ChatGPT	2021-07-28	"Sie sind eines der besten Teams hier im Turnier"", sagte Center Voigtmann."
german	2021	Pre-ChatGPT	2021-05-19	Sie sind mehr durch Ertrinken und Verkehrsunfälle gefährdet als durch das Coronavirus.
german	2021	Pre-ChatGPT	2021-05-24	Sie sind nicht nur in Kitas, Kinderkrippen und Horten tätig, sondern arbeiten auch in Schulen, in Krankenhäusern, Kurkliniken und Ferieneinrichtungen oder etwa in Kinder- und Jugendheimen.
german	2021	Pre-ChatGPT	2021-03-19	Sie sind zudem konkrete Fehlerquellen für Anwendungen und Produktionen.
german	2021	Pre-ChatGPT	2021-04-30	Sie sollen ihr Leben, das so eng mit der Landeshauptstadt verbunden ist, schildern.
german	2021	Pre-ChatGPT	2021-08-13	Sie sollen nach Balleroberung schnell auf Angriff umschalten.
german	2021	Pre-ChatGPT	2021-03-02	Sie sollen von Dienstag nächster Woche an wieder für alle Kinder offenstehen.
german	2021	Pre-ChatGPT	2021-11-30	Sie sollten sich an solchen Hetzkampagnen nicht beteiligen.
german	2021	Pre-ChatGPT	2021-12-29	Sie steht im „Grubenhof“, dem ältesten großvolumigen Wohnbau in der Gemeinde.
german	2021	Pre-ChatGPT	2021-06-11	«Sie stellen vielmehr in allgemeiner Weise den Nutzen der Maskentragpflicht infrage und heben die mit dieser Pflicht verbundenen Beeinträchtigungen hervor.»
german	2021	Pre-ChatGPT	2021-06-05	Sie treten auf als Zauberkünstler, Clowns, Comedians, Pantomimen, Illusionisten, Gedankenleser, Bauchredner, Puppenspieler oder Jongleure.
german	2021	Pre-ChatGPT	2021-02-17	Sie trugen Militäruniformen und sie brachten uns raus.
german	2021	Pre-ChatGPT	2021-11-08	Sie übt scharfe Kritik an Herausgebern von Kreditkarten.
german	2021	Pre-ChatGPT	2021-11-12	Sie urteilten, dass die Wirecard-Wirtschaftsprüfer von EY durch das Sondergutachten - intern Wambach-Bericht genannt - stark belastet worden sind.
german	2021	Pre-ChatGPT	2021-08-03	Sie verbreiten sich durch Hitze und Trockenheit nur schneller.
german	2021	Pre-ChatGPT	2021-07-17	Sie war die First Lady der HSV-Spielerfrauen, jetzt ist die Hamburger Unternehmerin Anne-Kathrin Ertl (37) schwanger.
german	2021	Pre-ChatGPT	2021-02-09	Sie waren komplett dunkel beziehungsweise schwarz gekleidet und trugen dunkle Mützen.
german	2021	Pre-ChatGPT	2021-05-20	Sie war für Payerne vor allem seit dem 19. Jahrhundert eine Identifikationsfigur.
german	2021	Pre-ChatGPT	2021-01-14	Sie war Mitglied in Fachverbänden und im wissenschaftlichen Beirat diverser Fachpublikationen.
german	2021	Pre-ChatGPT	2021-10-09	Sie war sehr hübsch, erinnerte sich der Zeuge, und sie trug ihr Kind im Arm.
german	2021	Pre-ChatGPT	2021-02-17	Sie war Weggefährtin von Ernst Barlach und Max Liebermann.
german	2021	Pre-ChatGPT	2021-10-04	Sie werden einem Regierungssprecher zufolge in London und Südengland eingesetzt.
german	2021	Pre-ChatGPT	2021-10-13	Sie werden es noch bedauern, dass die Union aus der Verantwortung verschwindet und sich wundern, welche Belastungen auf uns unter der Ampel zukommen.
german	2021	Pre-ChatGPT	2021-11-01	Sie werden Material in die Topothek laden und ihren riesigen Schatz an historischem Bildmaterial der Öffentlichkeit online zugänglich machen.
german	2021	Pre-ChatGPT	2021-08-09	Sie widersetzte sich aus Sorge um ihre Sicherheit, indem sie am Flughafen in Tokio den Schutz der japanischen Polizei suchte.
german	2021	Pre-ChatGPT	2021-08-26	Sie will auf den letzten Metern keinen Koalitionskrieg riskieren.
german	2021	Pre-ChatGPT	2021-12-11	Sie will neben der Impfpflicht einen Gutschein in der Höhe von 500 Euro für alle Dreifach-Geimpften - allerdings erst, wenn die zu erstrebende Durchimpfungsrate von 90 Prozent erreicht ist.
german	2021	Pre-ChatGPT	2021-08-19	Sie wirbt für den Übergang in eine klassenlose, herrschaftsfreie Gesellschaft.
german	2021	Pre-ChatGPT	2021-01-30	Sie wolle erfahren, was Eltern bewege und wie die Bundesregierung sie weiter unterstützen könne.
german	2021	Pre-ChatGPT	2021-09-18	Sie würden sich von «jeder Art von Gewalt distanzieren», teilten sie in einem Statement mit.
german	2021	Pre-ChatGPT	2021-12-10	Sie würden zudem im Unternehmensinteresse erfolgen, beteuerte man.
german	2021	Pre-ChatGPT	2021-07-01	Sie würde schädliche Emissionen in Deutschland schneller und wirkungsvoller reduzieren und deutsche Unternehmen stärker in die Verantwortung nehmen, wenn Menschenrechte und Umwelt entlang der Lieferketten missachtet werden.
german	2021	Pre-ChatGPT	2021-01-05	Sie zeichneten einen klar erkennbaren Anstieg von Nervosität in der Mimik und Gestik von Geschäftsführer Hans-Joachim Watzke auf.
german	2021	Pre-ChatGPT	2021-09-06	Sie zeigt den vermeintlich Allmächtigen die Grenzen ihrer Macht, wird doch von ihnen gesagt, sie seien trotz ihrer Prahlerei nicht in der Lage, auch nur eine einzige Fliege hervorzubringen.
german	2021	Pre-ChatGPT	2021-11-23	Sie zeigte sich trotz der pandemischen Lage überzeugt, dass man mit gemeinsamen Anstrengungen eine angemessen hohe Impfquote für Lockerungen erreichen und sich gegen weitere Wellen wappnen könne.
german	2021	Pre-ChatGPT	2021-10-26	Sie ziert das untere Ende des Bankenindex mit einer Minusperformance von 14 Prozent.
german	2021	Pre-ChatGPT	2021-01-17	Signiert mit einem Smiley und dem Satz: „Für Herrn Zeigler – mein Fan“.
german	2021	Pre-ChatGPT	2021-09-12	Silber holte der 22 Jahre alte Dressureiter aus Tuntenhausen in der abschließenden Kür hinter Semmieke Rothenberger (Bad Homburg) mit Flanell.
german	2021	Pre-ChatGPT	2021-12-29	Silvester ist ein geselliges Fest und das Zünden eines Feuerwerks ist oft Gemeinschaftssache.
german	2021	Pre-ChatGPT	2021-09-19	Simon Boch (LG Telis Finanz Regenburg, 30:10 Minuten) wurde Zweiter.
german	2021	Pre-ChatGPT	2021-07-21	"Sind sie aus den 1970er-Jahren, halten sie dem verstärkten Wasserdruck, der mittlerweile alle drei Jahre zu erwarten ist, nicht mehr stand und sind zu tauschen"", so die Expertin."
german	2021	Pre-ChatGPT	2021-01-05	Sind sie natürlich nicht, aber sie werden meist in einem Atemzug genannt wie sonst nur Siegfried und Roy oder Dolce und Gabbana.
german	2021	Pre-ChatGPT	2021-02-01	Sinke der Wert unter 50, könnten den Betrieb wieder aufnehmen, auch der dürfte mit Hygienekonzepten öffnen, und an den Schulen könnte Präsenzunterricht stattfinden.
german	2021	Pre-ChatGPT	2021-05-07	Sinnbildlich für seinen entschlossenen Auftritt beendete er den ersten Satz mit einem Ass.
german	2021	Pre-ChatGPT	2021-06-01	Skandal um Teststellen- So schätzt der HSK die Lage einm Vergleich zum Mai des Vorjahres sinkt die Zahl der Arbeitslosen um 738 Personen bzw. 10,3 Prozent.
german	2021	Pre-ChatGPT	2021-10-25	Skorer der Liga, aber in Langnau nur die Nummer 3…
german	2021	Pre-ChatGPT	2021-02-05	So auch im Fall Hewlett-Packard: Der Technologie-Konzern hatte im Jahr 2015 seinen Namen in HewlettPackard Incorporated (HPI) geändert und übertrug sein Unternehmenskundengeschäft im Wege eines sogenannten Spinoffs auf die Tochtergesellschaft HPE.
german	2021	Pre-ChatGPT	2021-01-28	Sobald diese Zahl überschritten sei, müsse man etwas tun.
german	2021	Pre-ChatGPT	2021-04-12	Sobald man an der Ladentür ein Mastercard-Logo oder am Kassenterminal ein Piktogramm sieht, das an das Wi-Fi-Logo erinnert, stehen die Chancen sehr gut.
german	2021	Pre-ChatGPT	2021-02-17	Sobald Sie auf die Senden-Schaltfläche klicken, wird der Link zum hochgeladenen Dokument per E-Mail verschickt.
german	2021	Pre-ChatGPT	2021-01-16	So berechnet man den persönlichen ImpfterminWann bekomme ich die Corona-Impfung?
german	2021	Pre-ChatGPT	2021-11-29	So berichtete sie kürzlich vor dem Hamburger Untersuchungsausschuss.
german	2021	Pre-ChatGPT	2021-01-19	So bildete Weghorsts Treffer zum 2:0 frühzeitig die Entscheidung zugunsten des VfL, der damit zum fünften Mal in Folge gegen Mainz kein Gegentor einfährt.
german	2021	Pre-ChatGPT	2021-11-13	So bleiben die Schweizer weiterhin ein Volk von Mieterinnen und Mietern, Eigentümer – sind die Hürden erst einmal überwunden – viel Geld sparen liesse.
german	2021	Pre-ChatGPT	2021-08-13	So charakterisiert Autor Tomasz Konicz das globale Agrarsystem.
german	2021	Pre-ChatGPT	2021-05-12	So eine Art TÜV, der ein Zertifikat ausstellen muss.
german	2021	Pre-ChatGPT	2021-09-12	So eine Messung sei einfach durchzuführen, dafür nötige Instrumentarien könne man rasch in bestehende Labors einbauen, meinte Tancevski.
german	2021	Pre-ChatGPT	2021-05-01	"So ein Theater wie mit der CSU in Berlin wird es jedenfalls bei uns nicht geben"", sagte er der ""Rheinischen Post"" (Samstagausgabe)."
german	2021	Pre-ChatGPT	2021-08-26	So empfiehlt sich zum Beispiel die Nutzung eines Menstruationskalenders, in dem Du Deinen Zyklus über Monate genau dokumentierst und so erfährst, wann Deine Periode und Deine fruchtbaren Tage sind.
german	2021	Pre-ChatGPT	2021-04-12	So entdeckten Rechtsmediziner „Hinweise, die auf unnatürliche Verletzungen hindeuten“, wie die Polizei Bielefeld in einer gemeinsamen Pressemitteilung mit der Staatsanwaltschaft Detmold mitteilte.
german	2021	Pre-ChatGPT	2021-03-17	So erzählt Lanz etwa in «Die Wirtschaftskrise» die Geschichte eines Kochs einer Prager Spelunke.
german	2021	Pre-ChatGPT	2021-05-28	So etwas Ähnliches hätten wir uns auch erwartet.
german	2021	Pre-ChatGPT	2021-03-18	So etwas hätte »nie passieren dürfen«, sagte Hashimoto auf einer eilig einberufenen Pressekonferenz.
german	2021	Pre-ChatGPT	2021-03-24	So etwas wird es 2021 wohl nicht geben.
german	2021	Pre-ChatGPT	2021-03-10	Sofern keine Kündigung erfolgt, wird es um weitere fünf Jahre verlängert.
german	2021	Pre-ChatGPT	2021-01-17	Sofern nichts Unvorhergesehenes passiert, wird er wohl den Rest seines Lebens in der Zelle verbringen.
german	2021	Pre-ChatGPT	2021-01-28	So fielen die Aktien von am Dow-Ende um mehr als ein Prozent.
german	2021	Pre-ChatGPT	2021-01-20	So fließen mittlerweile recht regelmäßig Meilensteinzahlungen in Millionenhöhe, zuletzt etwa mehrfach vom US-Kooperationspartner Bristol Myers Squibb (BMS), unter anderem weil die Neurologie-Zusammenarbeit um neue Projekte erweitert wurde.
german	2021	Pre-ChatGPT	2021-07-10	So führte der Bürgermeister von Touquet im Nordosten des Landes wieder eine Maskenpflicht an besonders bevölkerten Straßen ein.
german	2021	Pre-ChatGPT	2021-02-23	So funktioniert das Stillen besser, und sie sind weniger auf Schmerzmittel angewiesen.»
german	2021	Pre-ChatGPT	2021-02-10	So funktioniert‘s: Das ausgesäte Gemüse wird geerntet und aus der Ernte zieht man wieder neues Saatgut.
german	2021	Pre-ChatGPT	2021-07-30	So gab es neben der Schule auch eine Werkstätte, wo man Körbe flechten sowie das Handwerk des Schusters oder der Bürstenbinderei erlernen konnte.
german	2021	Pre-ChatGPT	2021-01-02	So gefährdet die AfD nicht nur den Beschluss des Haushalts (durch Ansteckungen mit Covid19) noch in diesem Jahr2020.
german	2021	Pre-ChatGPT	2021-09-01	So geht es mit den Filialen in Ober- und Niederbayern weiter.
german	2021	Pre-ChatGPT	2021-05-15	So gesehen bleibt dem Arbeitnehmer auf das Jahr gerechnet weniger, als vorher.
german	2021	Pre-ChatGPT	2021-06-02	So gesehen überrascht es nicht, dass die US-Börse jüngst etwas schwächelte.
german	2021	Pre-ChatGPT	2021-12-09	So habe er in einem außergewöhnlichen Schritt auch die Exekution der Aktenlieferungen von Finanzminister Gernot Blümel (ÖVP) an den Ibiza-U-Ausschuss über das Bundesheer angedroht.
german	2021	Pre-ChatGPT	2021-04-26	So hat die japanische Regierung den Pandemie-Notstand für die Großräume Tokio und Osaka ausgerufen, in Indien gerät die Pandemie immer deutlicher außer Kontrolle.
german	2021	Pre-ChatGPT	2021-06-01	So hat etwa die große, teils staatlich geförderte Nachfrage aus China die Stahl- und Eisenerzpreise kräftig ansteigen lassen.
german	2021	Pre-ChatGPT	2021-06-06	So hat etwa Volkswagen seinen Marken Seat und Skoda die Teilnahme freigestellt, auch viele ausländische Firmen überlegen noch.
german	2021	Pre-ChatGPT	2021-03-03	So hat immerhin jeder Fünfte einen laut fluchenden und schimpfenden Fahrer zu bekritteln.
german	2021	Pre-ChatGPT	2021-10-22	SO hat man Jesse Marsch (47) noch nicht erlebt!
german	2021	Pre-ChatGPT	2021-02-13	So hatten sich auf einigen der 15 Parkweiher, etwa im Volksgarten in der Südstadt, im Blücherpark in Bilderstöckchen und im Mülheimer Stadtgarten, bereits Eisschichten gebildet.
german	2021	Pre-ChatGPT	2021-01-08	"So hoch sind aber schon die Erntekosten"", sagt der Förster."
german	2021	Pre-ChatGPT	2021-07-12	So hohe Temperaturen können unter anderem zu Kreislaufproblemen führen.
german	2021	Pre-ChatGPT	2021-10-22	So ist das in die Jahre gekommene Gebäude zwei laut Kostas Mpouikidis schon geräumt worden.
german	2021	Pre-ChatGPT	2021-07-28	So ist der Film vor allem dialoggetrieben, was schnell ins Unangenehme abdriftet.
german	2021	Pre-ChatGPT	2021-02-16	So ist letztlich nicht ganz klar, unter welchen Voraussetzungen erfolgreiche Angriffe möglich sind.
german	2021	Pre-ChatGPT	2021-11-15	So jemand benötigt keine Zukunft-das gerichtet an die deutsche Justiz!
german	2021	Pre-ChatGPT	2021-05-20	Sojer: â€žUnd es fehlen einem die Kameradschaft, das gegenseitige Anspornen und Lachen.
german	2021	Pre-ChatGPT	2021-12-01	So kann sie beurteilen, wo die Regierungschefin sich seit 16 Jahren Kanzleramt ihre Kraft holt.
german	2021	Pre-ChatGPT	2021-05-27	So könne denn jeder mit dem Namen machen, was er will, München steht da eh drüber.
german	2021	Pre-ChatGPT	2021-04-17	So konnten auch schnell Einladungen zu Impfterminen verschickt werden.
